Date,gold_futures_Open,gold_futures_High,gold_futures_Low,gold_futures_Close,gold_futures_Adj Close,gold_futures_Volume,ZT=F_Open,ZT=F_High,ZT=F_Low,ZT=F_Close,ZT=F_Adj Close,ZT=F_Volume,ZS=F_Open,ZS=F_High,ZS=F_Low,ZS=F_Close,ZS=F_Adj Close,ZS=F_Volume,ZR=F_Open,ZR=F_High,ZR=F_Low,ZR=F_Close,ZR=F_Adj Close,ZR=F_Volume,ZO=F_Open,ZO=F_High,ZO=F_Low,ZO=F_Close,ZO=F_Adj Close,ZO=F_Volume,ZN=F_Open,ZN=F_High,ZN=F_Low,ZN=F_Close,ZN=F_Adj Close,ZN=F_Volume,ZM=F_Open,ZM=F_High,ZM=F_Low,ZM=F_Close,ZM=F_Adj Close,ZM=F_Volume,ZL=F_Open,ZL=F_High,ZL=F_Low,ZL=F_Close,ZL=F_Adj Close,ZL=F_Volume,ZF=F_Open,ZF=F_High,ZF=F_Low,ZF=F_Close,ZF=F_Adj Close,ZF=F_Volume,ZC=F_High,ZC=F_Low,ZC=F_Close,ZC=F_Adj Close,ZC=F_Volume,ZB=F_Open,ZB=F_High,ZB=F_Low,ZB=F_Close,ZB=F_Adj Close,ZB=F_Volume,YM=F_Open,YM=F_High,YM=F_Low,YM=F_Close,YM=F_Adj Close,YM=F_Volume,SIL=F_Open,SIL=F_High,SIL=F_Low,SIL=F_Close,SIL=F_Adj Close,SIL=F_Volume,SI=F_Open,SI=F_High,SI=F_Low,SI=F_Close,SI=F_Adj Close,SI=F_Volume,SB=F_Open,SB=F_High,SB=F_Low,SB=F_Close,SB=F_Adj Close,SB=F_Volume,RTY=F_Open,RTY=F_High,RTY=F_Low,RTY=F_Close,RTY=F_Adj Close,RTY=F_Volume,RB=F_Open,RB=F_High,RB=F_Low,RB=F_Close,RB=F_Adj Close,RB=F_Volume,PL=F_Open,PL=F_High,PL=F_Low,PL=F_Close,PL=F_Adj Close,PL=F_Volume,PA=F_Open,PA=F_High,PA=F_Low,PA=F_Close,PA=F_Adj Close,PA=F_Volume,NQ=F_Open,NQ=F_High,NQ=F_Low,NQ=F_Close,NQ=F_Adj Close,NQ=F_Volume,NG=F_Open,NG=F_High,NG=F_Low,NG=F_Close,NG=F_Adj Close,NG=F_Volume,MGC=F_Open,MGC=F_High,MGC=F_Low,MGC=F_Close,MGC=F_Adj Close,MGC=F_Volume,LE=F_Open,LE=F_High,LE=F_Low,LE=F_Close,LE=F_Adj Close,LE=F_Volume,LBS=F_Open,LBS=F_High,LBS=F_Low,LBS=F_Close,LBS=F_Adj Close,LBS=F_Volume,KE=F_Open,KE=F_High,KE=F_Low,KE=F_Close,KE=F_Adj Close,KE=F_Volume,KC=F_Open,KC=F_High,KC=F_Low,KC=F_Close,KC=F_Adj Close,KC=F_Volume,HO=F_Open,HO=F_High,HO=F_Low,HO=F_Close,HO=F_Adj Close,HO=F_Volume,HG=F_Open,HG=F_High,HG=F_Low,HG=F_Close,HG=F_Adj Close,HG=F_Volume,HE=F_Open,HE=F_High,HE=F_Low,HE=F_Close,HE=F_Adj Close,HE=F_Volume,GF=F_Open,GF=F_High,GF=F_Low,GF=F_Close,GF=F_Adj Close,GF=F_Volume,ES=F_Open,ES=F_High,ES=F_Low,ES=F_Close,ES=F_Adj Close,ES=F_Volume,CT=F_Open,CT=F_High,CT=F_Low,CT=F_Close,CT=F_Adj Close,CT=F_Volume,CL=F_Open,CL=F_High,CL=F_Low,CL=F_Close,CL=F_Adj Close,CL=F_Volume,CC=F_Open,CC=F_High,CC=F_Low,CC=F_Close,CC=F_Adj Close,CC=F_Volume,BZ=F_Open,BZ=F_High,BZ=F_Low,BZ=F_Close,BZ=F_Adj Close,BZ=F_Volume,temperature_2m_mean,sunshine_duration,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,ZC=F_Open_Diff,EMA,RSI,Williams_%R,ZC=F_Open_Diff_absolute
11/12/2021,1860.800049,1867.900024,1847.599976,1867.900024,1867.900024,210,109.5429688,109.6367188,109.5390625,109.59375,109.59375,322272,1215,1237.75,1215,1234,1234,104151,1390.5,1390.5,1390.5,1390.5,1390.5,626,723.25,737,712.25,734,734,333,130.359375,130.8125,130.3125,130.53125,130.53125,1363018,344.5,366,344.3999939,362.1000061,362.1000061,76590,59.15999985,59.45999908,58.58000183,58.97000122,58.97000122,39818,121.3515625,121.640625,121.3359375,121.484375,121.484375,867676,582,566.75,577.25,577.25,163539,161.75,162.25,161.1875,161.375,161.375,326066,35870,36062,35839,36013,36013,126135,25.34399986,25.34399986,25.34399986,25.34399986,25.34399986,0,25.34499931,25.40999985,24.92499924,25.34399986,25.34399986,15,20.11000061,20.17000008,19.92000008,20.01000023,20.01000023,40905,2407.800049,2418.5,2402.800049,2410.300049,2410.300049,115877,2.312400103,2.324500084,2.259500027,2.311399937,2.311399937,62555,1088.099976,1088.099976,1088.099976,1088.099976,1088.099976,0,2114.600098,2114.600098,2114.600098,2114.600098,2114.600098,0,16043.75,16213.25,16001.75,16192.75,16192.75,422493,5.129000187,5.140999794,4.751999855,4.790999889,4.790999889,137099,1864.400024,1873.199951,1847.5,1868.5,1868.5,48168,131.8999939,132.625,131.4750061,132.125,132.125,21703,565.9000244,570.7999878,530.0999756,540.0999756,540.0999756,70,828,843.5,818.25,833,833,47742,211.3999939,221.5,209.25,219.6999969,219.6999969,36014,2.434000015,2.443000078,2.383500099,2.403700113,2.403700113,69019,4.409500122,4.460499763,4.409500122,4.455500126,4.455500126,295,75.80000305,76.52500153,74.82499695,75.875,75.875,22759,157.3249969,157.5500031,155.6499939,156.25,156.25,773,4647,4685.5,4643.75,4678.25,4678.25,1155591,118.6500015,118.9100037,116.5299988,117.6900024,117.6900024,23517,81.20999908,81.62000275,79.77999878,80.79000092,80.79000092,390304,2479,2479,2456,2470,2470,5664,82.66999817,82.87000275,81.26000214,82.16999817,82.16999817,27167,-1.2515835,29763.852,13.70839,24.84,254.57776,9.72,1.3442559,1.5,557.3265384558134,62.254796051053624,-22.36024845,1
11/15/2021,1864.5,1866.900024,1864.5,1866.099976,1866.099976,87,109.5976563,109.6367188,109.5546875,109.5859375,109.5859375,307743,1242.25,1259.75,1238,1257.25,1257.25,94353,1408.5,1415.5,1400,1415,1415,830,733.5,737.25,710,723.25,723.25,294,130.625,130.859375,130.234375,130.296875,130.296875,1183106,361,376.5,358.8999939,371.7000122,371.7000122,72306,58.97000122,59.04000092,57.47000122,58.20000076,58.20000076,51359,121.53125,121.65625,121.3671875,121.40625,121.40625,751143,578.75,569.75,576.5,576.5,128056,161.65625,162.0625,160.03125,160.25,160.25,354234,36059,36178,35950,36009,36009,124976,25.10700035,25.10700035,25.10700035,25.10700035,25.10700035,0,25.23999977,25.28499985,25.06500053,25.10700035,25.10700035,156,20.01000023,20.12000084,19.63999939,19.73999977,19.73999977,38841,2413.100098,2427.5,2390.800049,2401,2401,142334,2.311000109,2.344500065,2.267100096,2.328799963,2.328799963,74145,1095.800049,1095.800049,1095.800049,1095.800049,1095.800049,0,2153,2153,2153,2153,2153,0,16212.25,16276.5,16082.25,16187.75,16187.75,483873,4.902999878,5.065000057,4.712999821,5.017000198,5.017000198,117666,1870.599976,1873.099976,1858,1866.599976,1866.599976,41071,131.7749939,132.3000031,131.5,131.7749939,131.7749939,14062,531.0999756,550,531.0999756,536,536,120,833,839.25,824.25,836,836,31403,219.4499969,225.8999939,217,222.75,222.75,16876,2.401000023,2.414999962,2.351000071,2.398099899,2.398099899,67350,4.479000092,4.479499817,4.407000065,4.407000065,4.407000065,384,75.82499695,76.19999695,75.125,75.80000305,75.80000305,11665,156.1999969,156.1999969,155.625,155.9250031,155.9250031,820,4684.75,4697.5,4667,4679,4679,1047123,117.6500015,118.1900024,116.5,117.6200027,117.6200027,9018,80.66000366,81.19999695,79.30000305,80.87999725,80.87999725,343484,2471,2490,2439,2458,2458,5109,81.91999817,82.48999786,80.68000031,82.05000305,82.05000305,32804,-0.05366682,29775.494,11.753877,17.28,89.22586,9.63,1.4844991,7,559.8496667,65.37935614218526,-5.594405594,1
11/16/2021,1853.599976,1853.599976,1853.599976,1853.599976,1853.599976,1,109.5898438,109.625,109.546875,109.5820313,109.5820313,256269,1255.75,1261.5,1248.5,1251.25,1251.25,80591,1413,1421,1410.5,1418.5,1418.5,765,728.75,738,717,730.5,730.5,357,130.3125,130.53125,130.09375,130.171875,130.171875,1407795,371.6000061,375.2000122,366.7000122,367.5,367.5,44903,58.40000153,59.65999985,58.27000046,59.16999817,59.16999817,42479,121.3984375,121.5390625,121.25,121.34375,121.34375,802021,577.5,570,571,571,137344,160.375,160.71875,159.71875,160,160,376639,36023,36238,35946,36061,36061,139663,24.94400024,24.94400024,24.94400024,24.94400024,24.94400024,0,25.00499916,25.00499916,24.875,24.94400024,24.94400024,122,19.70000076,20.01000023,19.67000008,19.98999977,19.98999977,35087,2400.899902,2409.100098,2384.699951,2404.800049,2404.800049,138380,2.337599993,2.367399931,2.326900005,2.349699974,2.349699974,59446,1073,1073,1073,1073,1073,250,2164.5,2164.5,2164.5,2164.5,2164.5,0,16198.5,16323.75,16142,16300.75,16300.75,424380,5.058000088,5.394000053,5.024000168,5.177000046,5.177000046,141140,1865,1879.400024,1851,1854.099976,1854.099976,62958,131.7749939,132.1750031,131.6750031,131.7250061,131.7250061,10213,649,667,649,667,667,162,836,837.25,816.25,820.75,820.75,26966,223.8500061,224.6499939,221.3000031,222.0500031,222.0500031,11044,2.398400068,2.444600105,2.391599894,2.430900097,2.430900097,54811,4.339000225,4.358500004,4.335499763,4.358500004,4.358500004,274,75.52500153,77.82499695,75.25,77.72499847,77.72499847,17566,155.8500061,156.25,155.5500031,155.6499939,155.6499939,712,4680.75,4709.75,4670.75,4696,4696,1043587,117.8499985,118.4100037,117.0699997,117.9800034,117.9800034,11986,80.93000031,81.80999756,80.02999878,80.76000214,80.76000214,325668,2480,2510,2468,2505,2505,36,82.11000061,83.13999939,81.55000305,82.43000031,82.43000031,25767,0.49424982,26782.043,19.022177,30.599998,291.48065,8.72,1.6446878,-0.25,562.0030444401443,65.17185816812534,-8.256880734,0
11/17/2021,1862.599976,1869.699951,1862.599976,1869.699951,1869.699951,2,109.5820313,109.6484375,109.5664063,109.6328125,109.6328125,297394,1252,1289.25,1250.75,1277,1277,146987,1416.5,1442,1416.5,1437,1437,1449,731.75,745,729,739.5,739.5,431,130.15625,130.59375,130.046875,130.453125,130.453125,1289899,368,382,367.5,374.7000122,374.7000122,52601,59.29999924,60.58000183,58.99000168,59.22999954,59.22999954,43443,121.3203125,121.53125,121.265625,121.4765625,121.4765625,777142,584,570,575.25,575.25,185381,159.84375,160.9375,159.59375,160.4375,160.4375,398244,36074,36105,35822,35867,35867,133056,25.16699982,25.16699982,25.16699982,25.16699982,25.16699982,0,24.87999916,25.20999908,24.87999916,25.16699982,25.16699982,20,19.98999977,20.51000023,19.95999908,20.42000008,20.42000008,67013,2402.899902,2405.300049,2366.399902,2374.199951,2374.199951,152834,2.351999998,2.354500055,2.260699987,2.280299902,2.280299902,59648,1067.699951,1067.699951,1067.699951,1067.699951,1067.699951,0,2181.399902,2181.399902,2181.399902,2181.399902,2181.399902,0,16297.75,16396.5,16270,16311.5,16311.5,455992,5.15899992,5.164999962,4.800000191,4.815999985,4.815999985,145607,1851.199951,1870.5,1851,1870.199951,1870.199951,45546,131.9250031,132.375,131.8000031,132.2250061,132.2250061,13364,697.2000122,712,697,712,712,132,822.25,840.5,821.5,834,834,24424,224.3000031,233.75,224,232.6000061,232.6000061,13236,2.424999952,2.430500031,2.354799986,2.36439991,2.36439991,49309,4.297500134,4.297500134,4.205500126,4.272999763,4.272999763,437,76.40000153,76.90000153,75.92500305,76.17500305,76.17500305,14828,155.8000031,156.1999969,155.4750061,156.0749969,156.0749969,1001,4696.5,4701,4679.25,4686.25,4686.25,1056696,117.9100037,121.6299973,117.6100006,119.6999969,119.6999969,8447,80.54000092,80.69000244,77.69000244,78.36000061,78.36000061,174471,2520,2538,2456,2514,2514,18,82.33000183,82.36000061,79.76999664,80.27999878,80.27999878,38038,-1.2390832,16886.973,19.008545,26.28,20.438976,6.94,1.1350893,-5.25,563.1693051814584,60.807369071079194,-27.52293578,0
11/18/2021,1861,1861,1861,1861,1861,9,109.6328125,109.6679688,109.625,109.6445313,109.6445313,355665,1276.5,1287.25,1262.75,1265.25,1265.25,103205,1436.5,1463,1436.5,1459,1459,1426,742.75,767,740,756.5,756.5,555,130.515625,130.671875,130.359375,130.578125,130.578125,1363815,374.7999878,379.6000061,370.2000122,370.3999939,370.3999939,42762,59.22000122,60.29000092,58.75999832,59.16999817,59.16999817,40197,121.4921875,121.6015625,121.390625,121.546875,121.546875,735841,583,572,573,573,171416,160.71875,161.15625,160.40625,160.9375,160.9375,356036,35841,35961,35593,35811,35811,151562,24.90099907,24.90099907,24.90099907,24.90099907,24.90099907,0,25.15500069,25.20999908,24.81999969,24.90099907,24.90099907,165,20.45999908,20.69000053,20.10000038,20.18000031,20.18000031,58679,2371.600098,2386.300049,2345.300049,2364.199951,2364.199951,186525,2.289499998,2.301300049,2.257400036,2.294300079,2.294300079,35430,1055,1055,1055,1055,1055,0,2134.300049,2134.300049,2134.300049,2134.300049,2134.300049,0,16322.5,16508,16303.5,16481.25,16481.25,602241,4.895999908,5.032000065,4.829999924,4.90199995,4.90199995,111027,1870,1873.300049,1856.699951,1861.400024,1861.400024,47340,132.4499969,133.2749939,132.3999939,133.1499939,133.1499939,9596,735.7000122,757,702.2000122,757,757,532,834.75,849.75,826.75,827.25,827.25,23183,233.5,237.5,227.5,228.9499969,228.9499969,9359,2.371200085,2.39260006,2.342700005,2.384000063,2.384000063,35598,4.215499878,4.321499825,4.215000153,4.309999943,4.309999943,326,75.40000153,75.57499695,74.97499847,75.09999847,75.09999847,10853,156.0749969,156.0749969,155.8249969,155.9250031,155.9250031,6035,4685.25,4706.5,4668,4701.5,4701.5,1168195,119.6999969,120.4899979,117.0999985,117.5899963,117.5899963,6535,78.33999634,79.36000061,77.08000183,79.01000214,79.01000214,83984,2554,2554,2547,2552,2552,5,80.27999878,81.41999817,79.26999664,81.23999786,81.23999786,30490,2.2234166,21201.104,24.066206,37.8,54.97066,8.35,1.9818715,4.25,564.7467312,62.969336340319764,-11.9266055,1
11/19/2021,1851.199951,1851.199951,1851.199951,1851.199951,1851.199951,21,109.6484375,109.7734375,109.6289063,109.6640625,109.6640625,728756,1265.5,1277.25,1257,1263.25,1263.25,78709,1459,1460,1451,1456.5,1456.5,726,760.5,766,753,764.5,764.5,280,130.578125,131.25,130.421875,130.875,130.875,2136578,371.1000061,374.8999939,368.7999878,371.7999878,371.7999878,38673,59.29999924,59.75999832,57.90000153,58.15999985,58.15999985,36127,121.5390625,121.9453125,121.453125,121.625,121.625,1419781,576,568,570.75,570.75,130524,160.90625,162.125,160.5,161.8125,161.8125,525495,35826,35988,35486,35549,35549,172852,24.78000069,24.78000069,24.78000069,24.78000069,24.78000069,0,24.87000084,24.875,24.78000069,24.78000069,24.78000069,107,20.18000031,20.29000092,19.88999939,19.98999977,19.98999977,43167,2363.899902,2377.399902,2328.5,2342.699951,2342.699951,208340,2.296900034,2.325799942,2.192800045,2.211899996,2.211899996,42586,1034.599976,1034.599976,1034.599976,1034.599976,1034.599976,50,2070.100098,2070.100098,2070.100098,2070.100098,2070.100098,0,16503.25,16628.5,16490.25,16575,16575,549031,4.894999981,5.156000137,4.837999821,5.065000057,5.065000057,110058,1861.800049,1868.199951,1843.599976,1851.599976,1851.599976,59501,133.25,133.6750031,133,133.5249939,133.5249939,8783,764.5,802,748,801.9000244,801.9000244,636,827.75,839.75,820.25,834.75,834.75,17524,231,239,227.9499969,233.3000031,233.3000031,398,2.380000114,2.406500101,2.268199921,2.293400049,2.293400049,46257,4.311999798,4.408500195,4.311999798,4.408500195,4.408500195,410,75.375,75.72499847,73.59999847,73.75,73.75,13944,161.4750061,162.0749969,160.75,160.9250031,160.9250031,4132,4705.25,4723.5,4684.25,4694.5,4694.5,1344893,117.6200027,120.2900009,117.2099991,119.2200012,119.2200012,4626,78.76000214,79.91999817,75.37000275,76.09999847,76.09999847,623448,2549,2550,2493,2493,2493,25,81.01000214,82.23000336,78.05000305,78.88999939,78.88999939,44180,0.5275833,28904.086,26.208395,40.32,80.85259,9.12,1.3555351,-2,565.8471670029621,61.256857709185006,-19.26605505,0
11/22/2021,1841.599976,1841.599976,1805.699951,1806,1806,14,109.6445313,109.6484375,109.4960938,109.5195313,109.5195313,1093075,1264.25,1279.5,1260,1274.25,1274.25,70634,1456.5,1470,1443.5,1454.5,1454.5,524,765.5,769,751,751,751,544,130.75,130.75,129.90625,130,130,3135163,372.7999878,377.7999878,369.6000061,370,370,34801,58.22999954,59.5,58.15999985,59.40999985,59.40999985,25722,121.515625,121.53125,121.0078125,121.078125,121.078125,2130420,579,569.75,576.75,576.75,172298,161.65625,161.84375,160.15625,160.3125,160.3125,886770,35592,35880,35530,35571,35571,198406,24.29700089,24.29700089,24.29700089,24.29700089,24.29700089,0,24.54000092,24.54000092,24.19000053,24.29700089,24.29700089,42,19.98999977,20.10000038,19.68000031,19.76000023,19.76000023,46856,2346.100098,2372.899902,2326.199951,2332.199951,2332.199951,221701,2.216099977,2.270499945,2.183500051,2.260200024,2.260200024,38187,1030,1030,1014,1014,1014,2,1947.5,1947.5,1947.5,1947.5,1947.5,0,16600.25,16767.5,16364.5,16382,16382,770668,4.909999847,4.956999779,4.647999763,4.789000034,4.789000034,96186,1848,1850.400024,1802.5,1806.300049,1806.300049,86797,133.8249969,134.5249939,133.6750031,134.4250031,134.4250031,9629,800.5,831.7999878,772,772.5999756,772.5999756,449,839.75,865.25,838.5,861.75,861.75,22498,231.3999939,234.1000061,228.8500061,231.3500061,231.3500061,47,2.290400028,2.339299917,2.263200045,2.325400114,2.325400114,46971,4.409999847,4.409999847,4.395500183,4.395500183,4.395500183,470,74,75.02500153,73.59999847,74.65000153,74.65000153,6826,160.7749939,161.9750061,160.1000061,161.6999969,161.6999969,3024,4701,4740.5,4674.25,4679.75,4679.75,1685386,118.9300003,119.4599991,117.5,117.7099991,117.7099991,2846,75.75,77.16000366,74.76000214,76.75,76.75,465768,2498,2498,2498,2498,2498,0,78.66999817,80.08999634,77.54000092,79.69999695,79.69999695,39085,-4.1286664,29212.98,10.495713,18.359999,282.68942,8.95,0.9454639,-2.5,566.4675447359004,59.09348981813385,-22.77227723,0
11/23/2021,1795.5,1795.5,1783.5,1783.5,1783.5,264,109.5117188,109.5742188,109.484375,109.5585938,109.5585938,1662753,1274.25,1279.25,1263,1273,1273,65548,1444,1453,1434,1441.5,1441.5,399,750,751.5,727,747.25,747.25,447,129.96875,130.0625,129.59375,129.78125,129.78125,3340651,370,370.8999939,361.6000061,362.2000122,362.2000122,47851,59.40000153,60.16999817,58.40999985,60.13999939,60.13999939,27373,121.0390625,121.1484375,120.8671875,121.078125,121.078125,3178382,581,572.5,580.5,580.5,179297,160.40625,160.53125,158.96875,159.375,159.375,890024,35620,35793,35370,35766,35766,220528,23.43499947,23.43499947,23.43499947,23.43499947,23.43499947,0,23.39999962,23.60499954,23.39999962,23.43499947,23.43499947,23,19.70000076,20.14999962,19.60000038,20.11000061,20.11000061,50674,2336.300049,2344.899902,2300.899902,2329.300049,2329.300049,220497,2.249000072,2.345000029,2.219599962,2.337199926,2.337199926,43996,1002,1002,963.0999756,963.0999756,963.0999756,21,1847.199951,1847.199951,1847.199951,1847.199951,1847.199951,0,16399,16418.75,16118.5,16312,16312,901449,4.796000004,5.081999779,4.756999969,4.967000008,4.967000008,47431,1806.900024,1812.599976,1781.699951,1783.800049,1783.800049,71459,134.4750061,135.5749969,134.2250061,135.3999939,135.3999939,9547,780.0999756,789.2999878,760.0999756,779.4000244,779.4000244,175,862,879.5,857.25,878.75,878.75,21891,233.8500061,242.3999939,233.75,242.5500031,242.5500031,85,2.32249999,2.393599987,2.294300079,2.384299994,2.384299994,41386,4.421999931,4.425499916,4.421999931,4.423500061,4.423500061,325,74.625,74.69999695,73.90000153,74.15000153,74.15000153,7444,161.9750061,164.75,161.8500061,164.375,164.375,6067,4686,4695.5,4649,4688.5,4688.5,1872492,117.6500015,120.6299973,116.8000031,120.3600006,120.3600006,214,76.45999908,78.86000061,75.30000305,78.5,78.5,506987,2478,2478,2478,2478,2478,0,79.41999817,82.58999634,78.56999969,82.30999756,82.30999756,41865,-3.266166,29084.389,12.10157,22.319998,288.3486,8.91,0.9292006,5.75,567.7718721044471,62.38398297709985,0,1
11/24/2021,1793,1793,1781.400024,1784.099976,1784.099976,188,109.5429688,109.6054688,109.4609375,109.4804688,109.4804688,999073,1273.75,1281,1263.25,1266.5,1266.5,72906,1437.5,1447.5,1432.5,1446,1446,382,753.75,769,747,750.5,750.5,285,129.765625,130.109375,129.5,129.828125,129.828125,3184097,362.7000122,364,355.8999939,357.6000061,357.6000061,44935,60.13000107,62.06999969,60.06000137,60.93999863,60.93999863,39488,121.046875,121.2421875,120.8515625,120.9921875,120.9921875,2053763,589,575.5,579.75,579.75,265928,159.28125,160.28125,158.90625,160,160,594958,35762,35790,35532,35749,35749,149804,23.49600029,23.49600029,23.49600029,23.49600029,23.49600029,0,23.49600029,23.49600029,23.49600029,23.49600029,23.49600029,3,20.01000023,20.19000053,19.79999924,19.93000031,19.93000031,40232,2328.399902,2334.899902,2300.300049,2331,2331,163060,2.326299906,2.342900038,2.304699898,2.319700003,2.319700003,35114,974.2999878,974.2999878,974.2999878,974.2999878,974.2999878,0,1844.800049,1844.800049,1844.800049,1844.800049,1844.800049,0,16300.25,16368.5,16102,16366,16366,656267,4.992000103,5.150000095,4.880000114,5.06799984,5.06799984,40864,1789.699951,1796.300049,1777.800049,1784.300049,1784.300049,54580,136.0500031,137.9750061,136,137.8999939,137.8999939,16978,783,804.5,777.0999756,791.5,791.5,126,878.75,887.25,865.75,873.25,873.25,17993,240.8000031,247.5500031,240,246.3000031,246.3000031,63,2.384900093,2.405900002,2.3743999,2.382999897,2.382999897,34248,4.393499851,4.459499836,4.393499851,4.458000183,4.458000183,368,74.75,75.75,74.34999847,75.42500305,75.42500305,7576,164.6750031,167.2250061,164.2250061,166.9250031,166.9250031,5632,4686.25,4702.25,4656.25,4699,4699,1408571,119.8300018,120.7799988,119.4899979,120.3799973,120.3799973,91,78.48000336,79.23000336,77.98000336,78.38999939,78.38999939,328848,2469,2469,2469,2456,2456,15,82.19999695,83,81.63999939,82.25,82.25,30734,-3.9932492,29090.71,11.720751,20.519999,278.26306,8.81,0.85510176,4,569.4356224905208,64.52196918057159,0,1
11/26/2021,1791.099976,1791.400024,1785.300049,1785.300049,1785.300049,186800,109.4765625,109.7851563,109.453125,109.6992188,109.6992188,514170,1252,1254,1240.25,1252.75,1252.75,88520,1444.5,1444.5,1409,1429,1429,830,748.5,757.75,735.25,755,755,609,129.84375,131.328125,129.75,131.171875,131.171875,2089384,356.2999878,356.8999939,352.3999939,356.2000122,356.2000122,30952,59.70000076,59.79999924,58.75,59.02000046,59.02000046,23336,120.9921875,121.96875,120.9140625,121.796875,121.796875,1431458,588,566.75,586.75,586.75,180220,160.15625,163.03125,159.875,162.875,162.875,430158,35778,35900,34626,34858,34858,307938,23.10700035,23.10700035,23.10700035,23.10700035,23.10700035,7117,23.10700035,23.10700035,23.10700035,23.10700035,23.10700035,61278,19.70000076,19.72999954,19.14999962,19.35000038,19.35000038,83607,2332.199951,2345.399902,2206.300049,2243.300049,2243.300049,336182,2.313999891,2.321700096,2.019999981,2.02940011,2.02940011,17599,953.4000244,953.4000244,953.4000244,953.4000244,953.4000244,48,1786,1786,1786,1786,1786,3246,16360,16436,15988,16051,16051,680753,5.025000095,5.561999798,4.982999802,5.447000027,5.447000027,141778,1789.900024,1816.400024,1778.800049,1785.5,1785.5,91148,136.3999939,138.3500061,136.2749939,138.1000061,138.1000061,8984,770.7999878,779.5,764.2000122,766.2000122,766.2000122,147,855.5,870.25,845,865,865,6711,242.1999969,245.4499969,242.1499939,243.8500061,243.8500061,48,2.379499912,2.383699894,2.090699911,2.094500065,2.094500065,18503,4.426000118,4.426000118,4.281499863,4.281499863,4.281499863,51189,75.09999847,75.90000153,73.05000305,73.19999695,73.19999695,7670,164.0749969,168.1750031,164,167.1499939,167.1499939,5536,4700.5,4717,4577.25,4595.75,4595.75,2068167,117.5,118.5,114.9700012,116.5999985,116.5999985,97,78.33999634,78.65000153,67.40000153,68.15000153,68.15000153,844630,2340,2340,2340,2340,2340,0,82.26999664,82.55999756,72.11000061,72.72000122,72.72000122,29171,-2.9265835,6378.0947,19.346441,30.960001,5.9598227,5.09,0.7954595,-8.75,569.7108728,56.90294148784548,-29.91452991,0
11/29/2021,1791.699951,1798.900024,1779.099976,1782.300049,1782.300049,26926,109.6835938,109.765625,109.625,109.7226563,109.7226563,255512,1260.75,1268.5,1240.75,1241.5,1241.5,82284,1440,1442,1423,1429.5,1429.5,569,760,770,744,746.75,746.75,366,130.96875,131.328125,130.640625,131.046875,131.046875,908346,357.6000061,362.8999939,346.7999878,347.7000122,347.7000122,29244,59.29999924,60.31000137,58.16999817,58.25999832,58.25999832,14130,121.6796875,121.9921875,121.5078125,121.8046875,121.8046875,698138,588.25,576.5,581,581,158234,162.6875,162.6875,161.4375,162,162,222320,34741,35246,34740,35077,35077,251023,23.07500076,23.40999985,22.72999954,22.79899979,22.79899979,1242,23.13500023,23.41500092,22.72999954,22.79899979,22.79899979,10390,19.55999947,19.65999985,19.14999962,19.19000053,19.19000053,45661,2231.100098,2282.300049,2226,2240.199951,2240.199951,337608,2.078500032,2.163100004,2.054500103,2.077100039,2.077100039,29118,962.7999878,970,957.2000122,963.5999756,963.5999756,42,1727,1797,1727,1784.199951,1784.199951,560,16046.5,16437.75,16038,16390.75,16390.75,597936,5.198999882,5.199999809,4.81799984,4.854000092,4.854000092,172471,1791.300049,1798.900024,1779.199951,1782.300049,1782.300049,5806,138.25,139.125,136.625,136.9250031,136.9250031,12045,773,796.2000122,769.5999756,794.5,794.5,219,875.25,881.75,847.5,854,854,7964,241.1999969,246.6499939,231.5,233.8500061,233.8500061,35,2.094500065,2.230000019,2.094500065,2.152100086,2.152100086,23120,4.304999828,4.375,4.281499863,4.336999893,4.336999893,6009,73.44999695,73.52500153,72.27500153,72.40000153,72.40000153,7647,167.5,168.3000031,165.1750031,165.7250061,165.7250061,6511,4589,4669.75,4588.75,4651,4651,2014967,118.0299988,118.1999969,116.0100021,116.6500015,116.6500015,29,69.23000336,72.93000031,68.86000061,69.94999695,69.94999695,675090,2322,2322,2322,2322,2322,0,73.58999634,77,72.63999939,73.44000244,73.44000244,12507,-5.2120004,13072.392,17.076298,28.8,248.93565,5.33,0.44608524,14.5,571.8827564484357,64.40421707152865,0,1
